STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10
36,2245319,1,5,0,0,0,N3,61,51000,'METRO NO COMMUTER       ',,'EAST 97TH STREET  ','IN MANHATTAN             ',99.99,0.306,0,,,40471392,73570733,1,3,4,4,19,1873,2,0,6599,2009,0,9.1,0,0,0,1,N,0,0,5,N,0,0,A,1,2,5,5,0,0,1,0,9.1,16.1,16.4,4,4,9.1,18,99.99,R,4.75,R,2.2,0,6,6,6,N,N,1,99.9,1,67.1,6,4,3,5,N,6,34,1,16.4,1214,24,N  ,N  ,N  ,,,,171,100,271,2014,,,,0,N,1,,0,0,1981,N,1,0,N,5,0,,Y,N,9239,2029,,N,5/26/16,B,A ,,,,,,,,,2,,77.6,2,F
36,2245330,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 41ST STREET  ','IN MANHATTAN             ',99.99,1.175,0,,,40453381,73594871,1,3,4,4,14,1935,3,0,3997,2009,0,10.3,0,10,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,3,0,10.3,11.5,31.6,3.6,3.9,10.4,18.3,99.99,R,5.51,R,2.2,0,5,6,5,N,N,1,99.9,1,87.1,5,2,2,5,N,8,31,1,31.6,714,24,Y24,N  ,N  ,714,,,8878,833,9711,2014,,,,0,N,1,,1,0,0,1,6,0,0,7,0,,Y,N,5596,2029,,N,5/26/16,B,A ,,,,,,,,,2,,62.7,2,F
36,2245340,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 50TH STREET  ','IN WEST MANHATTAN        ',99.99,0.386,0,,,40455378,73593276,1,3,4,4,17,1934,3,0,4249,2011,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10,20.7,3.9,4,10.3,18.3,99.99,R,5.56,R,2.2,0,5,6,5,N,N,5,64.6,5,27.5,5,2,3,5,N,8,37,1,20.7,514,24,Y24,N  ,N  ,514,,,3871,2267,6138,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,5949,2031,,N,5/26/16,B,A ,,,,,,,,,2,,59.1,2,F
36,2245350,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 54TH STREET  ','IN MANHATTAN             ',99.99,0.37,0,,,40460350,73592775,1,3,4,4,17,1935,3,0,3713,2011,0,10.3,0,20,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,11.5,23.7,3.9,3.9,10.4,18.3,99.99,R,5.44,R,2.2,0,5,7,7,N,N,5,61,5,25.7,6,2,3,5,N,8,36,1,23.7,514,24,Y24,N  ,N  ,514,,,733,429,1162,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,5198,2031,,N,5/26/16,B,A ,,,,,,,,,2,,68.1,2,F
36,2245360,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 55TH STREET  ','IN MANHATTAN             ',99.99,0.306,0,,,40460622,73592745,1,3,4,4,16,1935,3,0,7292,2011,0,10.3,0,21,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10.6,21.9,3.9,3.9,10.4,18.3,99.99,R,5.53,R,2.2,0,5,7,7,N,N,1,83.5,1,49.9,7,2,3,5,N,8,36,1,21.9,514,24,Y24,N  ,N  ,514,,,691,405,1096,2014,,,,0,N,1,,0,0,0,1,6,0,0,7,0,,Y,N,10209,2031,,N,5/26/16,B,A ,,,,,,,,,2,,73.5,2,F
36,2245370,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 56TH STREET  ','AT WEST MANHATTAN        ',99.99,0.306,0,,,40460910,73592711,1,3,4,4,16,1935,1,0,13101,2011,0,10.3,0,20,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10.9,22.2,3.9,3.9,10.4,18.3,99.99,R,5.33,R,2.2,0,6,7,7,N,N,1,82.6,1,49,7,4,3,5,N,8,34,1,22.2,514,24,Y24,N  ,N  ,514,,,1562,915,2477,2014,,,,0,N,1,,0,0,0,1,6,0,0,7,0,,Y,N,18341,2031,,N,5/26/16,B,A ,,,,,,,,,2,,91.3,2,F
36,2245380,1,5,0,0,0,N3,61,51000,'PED WALK N OF ZOO       ',,'66TH STREET       ','IN SE END OF CENTRAL PK  ',99.99,0.097,0,,,40460711,73581156,1,3,4,4,14,1950,2,0,15376,2010,0,7.3,0,0,0,0,1,0,1,4,N,0,0,A,5,3,1,11,0,0,1,0,7.3,12.8,12.8,1.8,0.6,7.3,10.7,99.99,N,0,N,0,0,N,6,6,N,N,5,59.1,5,24.6,6,2,N,5,N,4,34,1,12.8,114,24,N  ,N  ,N  ,,,,1012,593,1605,2014,,,,0,N,1,,1,0,0,N,6,0,N,7,0,,Y,N,21526,2030,,N,5/26/16,B,A ,,,,,,,,,2,,69.8,2,F
36,2245420,1,5,0,0,0,N3,61,51000,'BRIDLE PATH W END       ',,'W 65TH ST EASTBD  ','IN SW END OF CENTRAL PK  ',99.99,0.032,0,,,40461826,73584385,1,3,4,4,14,1950,2,0,0,2015,0,7.3,0,0,1,0,0,0,0,4,N,0,0,A,5,3,1,11,0,0,1,0,7.3,10.9,11,1,1.8,7.3,11.8,99.99,N,0,N,0,0,N,6,6,N,N,5,62.4,5,26.3,6,2,N,5,N,4,34,1,11,114,24,N  ,N  ,N  ,,,,878,514,1392,2014,,,,0,N,1,,1,0,0,N,6,0,N,7,0,,Y,N,0,0,,N,5/26/16,B,A ,,,,,,,,,2,,86.1,2,F
36,2245440,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 40TH STREET  ','IN WEST MANHATTAN        ',99.99,0.402,0,,,40453162,73595024,1,3,4,4,14,1935,3,0,3088,2010,0,10.3,0,99,0,0,0,0,0,5,N,0,0,A,5,2,3,2,0,0,4,0,14.2,15.2,47.8,4,0,14.3,18.3,99.99,R,5.59,R,2.2,0,5,5,5,N,N,5,54.1,5,20.8,5,5,2,5,N,8,31,1,47.8,714,24,Y24,N  ,N  ,714,,,9646,905,10551,2014,,,,0,N,1,,1,0,0,1,6,0,0,7,0,,Y,N,4323,2030,,N,5/26/16,B,A ,,,,,,,,,2,,66.9,2,F
36,2245460,1,5,0,0,0,N3,61,51000,'EAST 45TH STREET        ',,'PARK AVENUE SB    ','IN MIDTOWN MANHATTAN     ',99.99,0.451,0,,,40451571,73583734,1,3,4,4,16,1920,2,4,13865,2011,0,9.1,0,0,0,0,0,0,0,2,N,0,0,P,1,1,3,3,0,0,1,0,7.6,18.2,18.8,0,0.3,7.7,11.7,99.99,H,4.09,H,2.5,2.1,6,6,5,N,N,1,47.2,1,28.1,5,2,2,3,N,4,31,1,18.8,615,12,Y12,N  ,N  ,615,,,3190,299,3489,2014,,,,0,N,1,,0,0,0,1,3,0,0,7,0,,Y,N,19411,2031,,N,5/26/16,B,A ,,,,,,,,,2,,56.9,2,F
36,2245470,1,5,0,0,0,N3,61,51000,'EAST 45TH STREET        ',,'PARK AVENUE NB    ','IN MIDTOWN MANHATTAN     ',99.99,0.451,0,,,40451428,73583378,1,3,4,4,16,1920,2,2,13865,2011,0,8.2,0,34,0,0,0,0,0,2,N,0,0,P,1,1,3,3,0,0,1,0,8.2,21,21,0.5,0,8.3,10.7,99.99,H,4.14,H,2.5,0,6,6,6,N,N,5,13.6,5,13.6,3,3,3,3,N,4,34,1,21,615,12,Y12,N  ,N  ,615,,,31377,18374,49751,2014,,,,0,N,1,,0,0,0,1,3,0,0,7,0,,Y,N,19411,2031,,N,5/26/16,B,A ,,,,,,,,,2,,43.7,2,F
36,2245480,1,5,7,0,0,N3,61,51000,'RIVERSIDE DRIVE         ',,'TO GWB OPP 171 ST ','S OF GEORGE WASHINGTON BR',99.99,0.225,0,,,40504222,73563768,1,3,4,4,11,1930,2,4,0,2015,5,8.5,0,0,0,1,0,0,0,5,N,0,0,A,1,1,1,11,0,0,1,0,7.9,41.1,41.1,4.9,9,8.5,24.4,99.99,H,7.56,H,6,99.9,7,5,6,N,N,5,99,5,29.4,5,3,6,5,N,4,34,1,41.1,214,24,N  ,N  ,N  ,,,,16523,9676,26199,2014,,,,2,N,1,,1,0,2000,1,2,0,1,10,0,,Y,N,0,0,,N,5/26/16,B,A ,,L1C0,NBIS195,0,40,21,,,2,,77.3,2,F
36,2246000,1,5,0,0,0,N3,61,51000,'PED BET 61ST&62ST       ',,'WEST DRIVE        ','SW END OF CENTRAL PARK   ',99.99,0.193,0,,,40461073,73584759,1,3,4,4,16,1860,3,0,4555,2011,0,13.4,0,0,0,0,N,0,0,1,N,0,0,A,5,3,8,11,0,0,1,0,13.5,9.1,9.1,5.1,3,13.5,25.2,99.99,N,0,N,0,0,N,6,6,N,N,5,47.4,5,21.4,5,5,N,5,N,4,34,1,9.1,114,24,N  ,N  ,N  ,,,,1688,988,2676,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,6377,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,66.8,0,F
36,2246050,1,5,0,0,0,N3,61,51000,'PED OPP 63RD ST         ',,'CENTRAL DRIVE     ','IN S END OF CENTRAL PARK ',99.99,0.161,0,,,40460574,73582907,1,3,4,4,16,1860,2,0,5693,2011,0,10,0,0,0,1,0,0,0,1,N,0,0,A,5,3,8,11,0,0,1,0,9.9,7.9,7.9,3,3.9,10,20.2,99.99,N,0,N,0,0,N,6,6,N,N,5,49.9,5,22.9,5,4,N,5,N,5,34,1,7.9,114,24,N  ,N  ,N  ,,,,1164,682,1846,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,7970,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,84.2,0,F
36,2246069,1,5,0,0,0,N3,61,51000,'PEDESTRIAN WALK         ',,'EAST DRIVE        ','SE END OF CENTRAL PARK   ',99.99,0.402,0,,,40460352,73581989,1,3,4,4,16,1860,3,0,587,1999,0,18.2,2,0,0,1,N,0,0,1,N,0,0,A,5,3,8,11,0,0,1,0,9.7,7.6,7.6,0.9,0.9,9.8,25.3,99.99,N,0,N,0,0,N,5,6,N,N,5,50.6,5,21.2,5,2,N,5,N,8,34,1,7.6,114,24,N  ,N  ,N  ,,,,690,404,1094,2014,,,,0,N,2,,0,0,0,N,6,0,N,7,0,,Y,N,822,2019,,N,5/26/16,B,A ,,,,,,,,,2,,56.8,2,F
36,2246080,1,5,0,0,0,N3,61,51000,'BRIDLE OPP 64 ST        ',,'WEST DRIVE        ','SW END OF CENTRAL PARK   ',99.99,0.386,0,,,40461419,73584225,1,3,4,4,16,1862,3,0,4555,2011,0,13.4,0,0,0,0,N,0,0,1,N,0,0,A,5,3,8,11,0,0,1,0,13.5,7.3,7.3,3.4,3.1,13.5,25,99.99,N,0,N,0,0,N,6,6,N,N,5,52.3,5,22,5,5,N,5,N,9,34,1,7.3,114,24,N  ,N  ,N  ,,,,572,335,907,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,6377,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,69.8,0,F
36,2246100,1,5,0,0,0,N3,61,51000,'TRANSV RD NO 1          ',,'CENTRAL DRIVE     ','IN CENTRAL PARK          ',99.99,0.338,0,,,40460985,73582847,1,3,4,4,16,1920,2,2,5693,2011,0,10,0,0,0,0,N,0,0,1,N,0,0,A,5,1,8,11,0,0,1,0,10,14,14,3.1,3,10.1,39.6,99.99,H,3.07,H,1.7,30.4,N,4,6,N,N,5,39.1,5,10.7,2,5,2,5,N,8,31,1,14,214,24,N  ,N  ,N  ,,,,5616,527,6143,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,7970,2031,,N,5/26/16,B,A ,,,,,,,,,1,,34.9,1,P
36,2246110,1,5,0,0,0,N3,61,51000,'65TH ST TRANSVERS       ',,'EAST DRIVE        ','SE END OF CENTRAL PARK   ',99.99,0.531,0,,,40460796,73582024,1,3,4,4,16,1905,2,2,587,1999,0,9.1,0,0,0,0,0,0,0,1,N,0,0,A,5,1,8,11,0,0,1,0,8.6,12.1,14,6.7,3,8.6,39.7,99.99,H,3.25,H,1.4,0,N,5,6,N,N,5,42.7,5,16.9,4,3,3,5,N,8,34,1,14,314,24,N  ,N  ,N  ,,,,2524,1478,4002,2014,,,,0,N,1,,1,0,0,N,6,0,N,7,0,,Y,N,822,2019,,N,5/26/16,B,A ,,,,,,,,,2,,57.1,2,F
36,2246120,1,5,0,0,0,N3,61,51000,'TRANSVERSE RD 1         ',,'WEST DRIVE        ','SW END OF CENTRAL PARK   ',99.99,0.515,0,,,40461760,73583908,1,3,4,4,16,1900,3,2,4555,2011,0,13.4,0,0,0,0,1,0,0,1,N,0,0,A,5,1,8,11,0,0,1,0,13.5,12.1,14,3,3,13.5,52.1,99.99,H,3.09,H,1.4,0,N,6,5,N,N,5,43.5,5,18.8,5,5,3,5,N,9,34,1,14,314,24,N  ,N  ,N  ,,,,50,30,80,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,6377,2031,,N,5/26/16,B,A ,,,,,,,,,2,,50.2,2,F
36,2246140,1,5,0,0,0,N3,61,51000,'BRIDLE PATH             ',,'72ST ENT TO W DR. ','IN CENTRAL PARK          ',99.99,0.032,0,,,40463213,73583173,1,3,4,4,16,1920,4,0,4274,2010,0,14,0,0,0,0,0,0,0,1,0,0,0,A,5,0,8,11,0,0,1,0,13.7,10.9,10.9,2.6,3.2,13.7,30.5,99.99,N,0,N,0,0,N,5,6,N,N,5,44.2,5,17.8,4,2,N,5,N,8,34,1,10.9,114,24,N  ,N  ,N  ,,,,1545,905,2450,2014,,,,0,N,2,,0,0,0,N,6,0,N,7,0,,Y,N,5984,2030,,N,5/26/16,B,A ,,,,,,,,,2,,47.4,2,F
36,2246150,1,5,0,0,0,N3,61,51000,'NR CONCERT GRNDS        ',,'72ND ST CROSS DR  ','IN CENTRAL PARK          ',99.99,0.338,0,,,40462387,73581915,1,3,4,4,16,1862,3,0,28194,2011,0,10,0,0,0,1,1,0,1,4,N,0,0,A,5,3,9,2,0,0,3,0,10,9.4,22.2,15.4,3.3,10,30.6,99.99,N,0,N,0,0,8,8,7,N,N,5,45,5,21,5,2,N,5,N,8,34,1,22.2,214,24,N  ,N  ,N  ,,,,3570,2091,5661,2014,,,,0,N,1,,0,0,0,1,7,0,1,7,0,,Y,N,39472,2031,,N,5/26/16,B,A ,,,,,,,,,2,,65.3,2,G
36,2246170,1,5,0,0,0,N3,61,51000,'PED WALK OPP 73ST       ',,'EAST DRIVE        ','CENTER OF CENTRAL PARK   ',99.99,1.287,0,,,40462508,73580834,1,3,4,4,16,1900,3,0,5010,2010,0,10,0,0,0,0,0,0,1,1,N,0,0,A,5,3,3,2,0,0,1,0,10,6.7,8.5,3,1.6,10.1,20.5,99.99,N,0,N,0,0,6,6,6,N,N,5,52.3,5,24.5,6,2,N,5,N,8,34,1,8.5,114,24,N  ,N  ,N  ,,,,1340,784,2124,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,7014,2030,,N,5/26/16,B,A ,,,,,,,,,2,,71.4,2,F
36,2246230,1,5,0,0,0,N3,61,51000,'79TH ST TRANSVERS       ',,'EAST DRIVE        ','IN CENTRAL PARK          ',99.99,1.77,0,,,40464177,73580010,1,3,4,4,16,1920,3,2,5010,2010,0,13.1,0,0,0,0,0,0,0,4,N,0,0,A,5,1,8,11,0,0,1,0,12.9,12.1,12.2,5.1,4.8,13,38.7,99.99,H,3.81,H,1.7,0,N,5,6,N,N,5,42.7,5,16.9,4,4,3,5,N,8,34,1,12.2,314,24,N  ,N  ,N  ,,,,2461,1441,3902,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,7014,2030,,N,5/26/16,B,A ,,,,,,,,,2,,46.5,2,F
36,2246240,1,5,0,0,0,N3,61,51000,'79TH ST TRANSVERS       ',,'WEST DRIVE        ','IN CENTRAL PARK          ',99.99,1.657,0,,,40464912,73581739,1,3,4,4,16,1920,2,2,5107,2010,0,10,0,0,0,0,0,0,0,1,N,0,0,A,1,1,8,11,0,0,1,0,10.1,14,14,3.4,3.7,10.1,47.5,99.99,H,3.35,H,1.7,0,N,5,6,N,N,5,39.1,5,10.7,2,5,2,5,N,8,31,1,14,314,24,N  ,N  ,N  ,,,,5811,545,6356,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,7150,2030,,N,5/26/16,B,A ,,,,,,,,,1,,47.5,1,F
36,2246250,1,5,0,0,0,N3,61,51000,'TRANSV RD NO 3N         ',,'EAST DRIVE        ','E END OF CENTRAL PARK    ',99.99,2.269,0,,,40452901,73595391,3,3,4,4,16,1900,3,2,2834,2010,0,13.1,0,27,0,0,0,0,0,1,N,0,0,A,5,1,8,11,0,0,1,0,13.1,11.8,11.9,6,4.1,13.1,35.1,99.99,H,3.61,H,1.6,30.4,N,4,6,N,N,5,40.9,5,11.3,2,4,2,5,N,5,31,1,11.9,114,24,N  ,N  ,N  ,,,,4892,459,5351,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,3968,2030,,N,5/26/16,B,A ,,,,,,,,,1,,25.1,1,P
36,2246260,1,8,0,0,0,N3,61,51000,'86TH ST TRANSVERS       ',,'WEST DRIVE        ','IN CENTRAL PARK          ',99.99,2.285,0,,,40470383,73580163,1,3,4,4,16,1920,3,2,2743,2011,0,10.3,0,12,0,0,0,0,0,1,N,0,0,A,5,1,8,11,0,0,1,0,10.3,12.1,14,1.5,0,10.4,34.1,99.99,H,3.63,H,1.7,0,N,5,6,N,N,5,42.7,5,16.9,4,2,3,5,N,6,34,1,14,314,24,N  ,N  ,N  ,,,,2171,1271,3442,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,3840,2031,,N,5/26/16,B,A ,,,,,,,,,2,,44.8,2,F
36,2246270,1,8,0,0,0,N3,61,51000,'97TH ST TRANSVERS       ',,'EAST DRIVE        ','IN CENTRAL PARK          ',99.99,3.411,0,,,40472184,73572607,1,3,4,4,16,1920,2,2,2834,2010,0,10.9,0,99,0,0,0,0,0,4,N,0,0,A,5,1,8,11,0,0,1,0,11.5,14.6,14.6,3.6,3,11.6,41.1,99.99,H,3.71,H,1.7,0,N,5,6,N,N,5,41.1,5,15.8,4,7,3,5,N,4,34,1,14.6,314,24,N  ,N  ,N  ,,,,4173,2444,6617,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,3968,2030,,N,5/26/16,B,A ,,,,,,,,,2,,56.7,2,F
36,2246280,1,8,0,0,0,N3,61,51000,'97TH ST TRANSVERS       ',,'WEST DRIVE        ','IN CENTRAL PARK          ',99.99,3.282,0,,,40472953,73574485,1,3,4,4,16,1920,2,2,2743,2011,0,10.3,0,0,0,0,1,0,0,1,N,0,0,A,5,1,8,11,0,0,1,0,10.2,14.9,14.9,1.5,3.5,10.3,29.1,99.99,H,3.38,H,1.8,0,N,5,6,N,N,5,41,5,15.7,4,5,2,5,N,6,31,1,14.9,314,24,N  ,N  ,N  ,,,,4343,408,4751,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,3840,2031,,N,5/26/16,B,A ,,,,,,,,,2,,58.6,2,F
36,2246330,1,5,0,0,0,N3,61,51000,'FEEDER TO LAKE          ',,'WEST DRIVE        ','IN CENTRAL PARK          ',99.99,1.464,0,,,40464047,73582124,1,3,4,4,16,1860,3,0,5107,2010,0,10,0,0,0,0,N,0,0,1,0,0,0,A,5,5,8,11,0,0,1,0,10,8.2,8.2,1.8,7,10.1,20.5,99.99,N,0,N,0,0,N,6,6,5,N,5,48.9,5,22.4,5,2,N,5,4,8,34,1,8.2,114,24,N  ,N  ,N  ,,,,1226,718,1944,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,5,7150,2030,,N,5/26/16,B,A ,,,,,,,,,2,,65.3,2,F
36,2246360,1,5,0,0,0,N3,61,51000,'PED WALK OPP 82ST       ',,'WEST DRIVE        ','CENTER OF CENTRAL PARK   ',99.99,1.915,0,,,40465445,73580775,1,3,4,4,16,1862,3,0,5107,2010,0,10,0,40,0,1,0,0,0,1,N,0,0,A,5,3,8,11,0,0,1,0,10,13.7,13.7,0,1,10.1,16.9,99.99,N,0,N,0,0,N,7,7,N,N,5,42.3,5,18,4,2,N,5,N,9,34,1,13.7,114,24,N  ,N  ,N  ,,,,1689,989,2678,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,7150,2030,,N,5/26/16,B,A ,,,,,,,,,2,,58.8,2,G
36,2246410,1,5,0,0,0,N3,61,51000,'PED WALK NEAR 5AV       ',,'TRANSVERSE ROAD 1 ','NE END OF CENTRAL PARK   ',99.99,0.113,0,,,40460565,73581516,1,3,4,4,14,1900,3,0,0,2015,0,10,0,0,0,0,0,0,0,1,N,0,0,A,5,3,8,11,0,0,1,0,10,11.2,11.3,1.2,2.1,10.1,14.3,99.99,N,0,N,0,0,N,5,6,N,N,5,43.7,5,17.5,5,2,N,5,N,6,34,1,11.3,214,24,N  ,N  ,N  ,,,,828,485,1313,2014,,,,0,N,1,,1,0,0,N,6,0,N,7,0,,Y,N,0,0,,N,5/26/16,B,A ,,,,,,,,,2,,63.3,2,F
36,2246430,1,8,0,0,0,N3,61,51000,'PED. OPP 109TH ST       ',,'WEST DRIVE        ','IN CENTRAL PARK          ',99.99,0,0,,,40480104,73572913,1,3,4,4,16,1890,2,0,9000,2009,0,7.6,0,0,0,0,0,0,0,4,N,0,0,A,5,3,3,2,0,0,1,0,7.4,7.9,7.9,3.4,3.3,7.5,15.4,99.99,N,0,N,0,0,5,5,5,N,N,5,49.3,5,20.6,5,2,N,5,N,8,36,1,7.9,214,24,N  ,N  ,N  ,,,,912,534,1446,2014,,,,0,N,1,,0,0,0,9,6,0,8,0,0,,Y,N,12600,2029,,N,5/26/16,B,A ,,,,,,,,,2,,51.9,2,F
36,2246460,1,5,0,0,0,N3,61,51000,'PED PATH OPP 77ST       ',,'77ST ENT WESTDR   ','IN CENTRAL PARK          ',99.99,0.032,0,,,40464354,73582430,1,3,4,4,16,1920,2,0,132,2011,0,7.6,0,0,0,0,N,0,0,1,N,0,0,A,5,3,8,11,0,0,2,0,7.7,10,22.3,0,2.8,7.7,12.8,99.99,N,0,N,0,0,N,5,5,N,N,5,45.6,5,18.5,5,2,N,5,N,8,34,1,22.3,114,24,N  ,N  ,N  ,,,,2860,1675,4535,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,N,185,2031,,N,5/26/16,B,A ,,,,,,,,,2,,64.6,2,F
36,2246470,1,8,0,0,0,N3,61,51000,'THE LOCH                ',,'EAST DRIVE        ','N END OF CENTRAL PARK    ',99.99,4.264,0,,,40474561,73571161,1,3,4,4,16,1900,3,0,3884,2010,0,12.1,0,0,0,0,0,0,0,1,0,0,0,A,1,5,8,11,0,0,1,0,12.3,6.4,6.4,0,0,12.3,17,99.99,N,0,N,0,0,N,6,5,6,N,5,52.1,5,24.5,5,4,N,5,4,4,34,1,6.4,114,24,N  ,N  ,N  ,,,,84,49,133,2014,,,,0,N,1,,0,0,0,N,6,0,N,7,0,,Y,5,5438,2030,,N,5/26/16,B,Z ,,,,,,,,,0,,62.5,0,F
36,2246489,1,5,0,0,0,N3,61,51000,'RAMP TO WASH BR         ',,'WEST 181ST STREET ','AT WASHINGTON HEIGHTS    ',99.99,0.016,0,,,40505294,73555006,1,3,4,4,16,1940,6,1,52708,2011,0,20.7,2,0,0,0,0,0,0,4,N,0,0,A,5,1,1,7,0,0,1,0,10.1,27.4,29.8,3,0.8,20.2,25.6,99.99,H,4.34,H,1.9,2.7,6,6,7,N,N,5,68.8,5,25.5,6,2,4,5,N,6,34,1,29.8,114,24,N  ,N  ,N  ,,,,5535,3241,8776,2014,,,,0,N,2,,0,0,0,N,6,0,N,7,0,,Y,N,73791,2031,,N,5/26/16,B,A ,,L1CE,X770634,0,14,14,,,2,,66.5,2,F
