School DBN,School Name,Date,Total Present,Total Absent
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/20/2012,356,24
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/23/2012,363,17
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/24/2012,135,1
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/25/2012,134,2
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/26/2012,134,2
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/27/2012,126,10
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/30/2012,131,5
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",1/31/2012,357,22
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/3/2012,308,97
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/4/2012,331,74
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/5/2012,345,61
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/6/2012,309,95
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/9/2012,336,66
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/10/2012,339,63
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/11/2012,339,63
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/12/2012,341,61
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/13/2012,336,67
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/17/2012,345,56
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/18/2012,342,59
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/19/2012,345,56
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/20/2012,329,72
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/23/2012,322,76
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/24/2012,94,4
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/25/2012,93,5
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/26/2012,93,5
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/27/2012,81,17
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/30/2012,88,10
17K533,SCHOOL FOR DEMOCRACY AND LEADERSHIP,1/31/2012,328,69
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/3/2012,310,68
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/4/2012,328,50
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/5/2012,328,52
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/6/2012,319,60
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/9/2012,347,32
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/10/2012,334,45
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/11/2012,347,32
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/12/2012,325,54
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/13/2012,339,39
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/17/2012,332,43
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/18/2012,341,34
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/19/2012,333,42
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/20/2012,331,44
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/23/2012,312,62
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVE,1/31/2012,338,37
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/3/2012,327,84
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/4/2012,346,65
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/5/2012,352,60
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/6/2012,352,60
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/9/2012,369,43
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/10/2012,372,39
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/11/2012,357,54
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/12/2012,351,60
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/13/2012,355,56
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/17/2012,353,59
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/18/2012,356,56
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/19/2012,370,42
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/20/2012,359,53
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/23/2012,306,105
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ER,1/31/2012,366,42
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/3/2012,495,28
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/4/2012,492,31
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/5/2012,499,24
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/6/2012,501,22
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/9/2012,502,21
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/10/2012,506,17
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/11/2012,507,16
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/12/2012,513,10
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/13/2012,499,24
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/17/2012,511,11
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/18/2012,508,14
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/19/2012,511,11
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/20/2012,502,20
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/23/2012,505,17
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/24/2012,206,6
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/25/2012,207,5
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/26/2012,208,4
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/27/2012,210,3
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY C",1/31/2012,486,35
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/3/2012,310,73
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/4/2012,327,56
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/5/2012,326,56
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/6/2012,319,63
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/9/2012,325,59
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/10/2012,334,49
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/11/2012,330,53
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/12/2012,328,55
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/13/2012,321,62
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/17/2012,338,45
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/18/2012,333,50
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/19/2012,335,48
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/20/2012,332,50
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/23/2012,307,75
17K544,INTERNATIONAL ARTS BUSINESS SCHOOL,1/31/2012,324,58
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/3/2012,378,33
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/4/2012,370,41
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/5/2012,382,29
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/6/2012,386,25
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/9/2012,380,31
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/10/2012,385,26
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/11/2012,383,28
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/12/2012,382,29
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/13/2012,383,28
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/17/2012,379,32
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/18/2012,393,18
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/19/2012,388,23
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/20/2012,397,14
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/23/2012,397,14
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES,1/31/2012,380,29
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/3/2012,399,70
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/4/2012,405,64
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/5/2012,418,51
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/6/2012,418,51
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/9/2012,416,53
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/10/2012,421,47
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/11/2012,426,41
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/12/2012,410,57
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/13/2012,417,50
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/17/2012,420,47
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/18/2012,419,49
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/19/2012,425,43
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/20/2012,430,37
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/23/2012,382,84
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVI,1/31/2012,424,40
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/3/2012,318,66
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/4/2012,340,44
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/5/2012,339,45
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/6/2012,333,51
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/9/2012,335,48
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/10/2012,347,37
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/11/2012,333,51
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/12/2012,317,67
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/13/2012,332,52
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/17/2012,337,46
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/18/2012,339,44
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/19/2012,348,35
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/20/2012,344,39
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/23/2012,287,97
17K548,BROOKLYN SCHOOL FOR MUSIC THEATRE,1/31/2012,343,41
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/3/2012,120,76
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/4/2012,147,49
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/5/2012,143,52
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/6/2012,140,54
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/9/2012,150,44
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/10/2012,151,42
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/11/2012,151,42
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/12/2012,135,58
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/13/2012,142,51
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/17/2012,147,44
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/18/2012,145,46
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/19/2012,147,44
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/20/2012,142,49
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/23/2012,123,68
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,1/31/2012,147,52
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/3/2012,1017,78
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/4/2012,1018,76
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/5/2012,1022,72
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/6/2012,1017,77
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/9/2012,1019,75
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/10/2012,1040,54
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/11/2012,1036,58
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/12/2012,1025,69
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/13/2012,1019,75
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/17/2012,1044,50
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/18/2012,1052,42
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/19/2012,1030,64
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/20/2012,1038,56
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/23/2012,959,134
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/24/2012,221,18
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/25/2012,231,8
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/26/2012,191,23
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/27/2012,214,25
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/30/2012,86,0
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,1/31/2012,1041,50
17K600,CLARA BARTON HIGH SCHOOL,1/3/2012,1350,232
17K600,CLARA BARTON HIGH SCHOOL,1/4/2012,1379,202
17K600,CLARA BARTON HIGH SCHOOL,1/5/2012,1398,182
17K600,CLARA BARTON HIGH SCHOOL,1/6/2012,1387,196
17K600,CLARA BARTON HIGH SCHOOL,1/9/2012,1419,164
17K600,CLARA BARTON HIGH SCHOOL,1/10/2012,1430,153
17K600,CLARA BARTON HIGH SCHOOL,1/11/2012,1442,141
17K600,CLARA BARTON HIGH SCHOOL,1/12/2012,1413,171
17K600,CLARA BARTON HIGH SCHOOL,1/13/2012,1433,151
17K600,CLARA BARTON HIGH SCHOOL,1/17/2012,1443,142
17K600,CLARA BARTON HIGH SCHOOL,1/18/2012,1439,146
17K600,CLARA BARTON HIGH SCHOOL,1/19/2012,1451,134
17K600,CLARA BARTON HIGH SCHOOL,1/20/2012,1442,141
17K600,CLARA BARTON HIGH SCHOOL,1/23/2012,1339,244
17K600,CLARA BARTON HIGH SCHOOL,1/31/2012,1541,81
17K751,ACADEMY FOR HEALTH CAREERS,1/3/2012,110,29
17K751,ACADEMY FOR HEALTH CAREERS,1/4/2012,118,21
17K751,ACADEMY FOR HEALTH CAREERS,1/5/2012,125,14
17K751,ACADEMY FOR HEALTH CAREERS,1/6/2012,118,21
17K751,ACADEMY FOR HEALTH CAREERS,1/9/2012,114,25
17K751,ACADEMY FOR HEALTH CAREERS,1/10/2012,120,19
17K751,ACADEMY FOR HEALTH CAREERS,1/11/2012,123,16
17K751,ACADEMY FOR HEALTH CAREERS,1/12/2012,112,27
17K751,ACADEMY FOR HEALTH CAREERS,1/13/2012,120,19
17K751,ACADEMY FOR HEALTH CAREERS,1/17/2012,128,12
17K751,ACADEMY FOR HEALTH CAREERS,1/18/2012,121,19
17K751,ACADEMY FOR HEALTH CAREERS,1/19/2012,127,13
17K751,ACADEMY FOR HEALTH CAREERS,1/20/2012,120,20
17K751,ACADEMY FOR HEALTH CAREERS,1/23/2012,116,24
17K751,ACADEMY FOR HEALTH CAREERS,1/31/2012,124,16
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/3/2012,113,15
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/4/2012,116,12
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/5/2012,115,12
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/6/2012,121,6
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/9/2012,118,9
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/10/2012,118,9
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/11/2012,119,8
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/12/2012,119,8
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/13/2012,116,11
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/17/2012,116,9
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/18/2012,119,6
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/19/2012,115,10
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/20/2012,119,6
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/23/2012,119,7
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/24/2012,120,5
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/25/2012,117,8
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/26/2012,118,7
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/27/2012,121,4
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/30/2012,122,3
17K770,P.S. 770 NEW AMERICAN ACADEMY,1/31/2012,117,8
18K066,P.S. 66,1/3/2012,714,50
18K066,P.S. 66,1/4/2012,725,39
18K066,P.S. 66,1/5/2012,725,39
18K066,P.S. 66,1/6/2012,729,35
18K066,P.S. 66,1/9/2012,739,25
18K066,P.S. 66,1/10/2012,748,16
18K066,P.S. 66,1/11/2012,748,16
18K066,P.S. 66,1/12/2012,729,35
18K066,P.S. 66,1/13/2012,739,26
18K066,P.S. 66,1/17/2012,732,33
18K066,P.S. 66,1/18/2012,739,26
18K066,P.S. 66,1/19/2012,743,22
18K066,P.S. 66,1/20/2012,744,21
18K066,P.S. 66,1/23/2012,733,31
18K066,P.S. 66,1/24/2012,744,20
18K066,P.S. 66,1/25/2012,743,21
18K066,P.S. 66,1/26/2012,749,15
18K066,P.S. 66,1/27/2012,718,28
18K066,P.S. 66,1/30/2012,727,37
18K066,P.S. 66,1/31/2012,744,20
18K068,I.S. 068 ISAAC BILDERSEE,1/3/2012,806,89
18K068,I.S. 068 ISAAC BILDERSEE,1/4/2012,833,60
18K068,I.S. 068 ISAAC BILDERSEE,1/5/2012,824,71
18K068,I.S. 068 ISAAC BILDERSEE,1/6/2012,809,85
18K068,I.S. 068 ISAAC BILDERSEE,1/9/2012,829,66
18K068,I.S. 068 ISAAC BILDERSEE,1/10/2012,836,62
18K068,I.S. 068 ISAAC BILDERSEE,1/11/2012,847,50
18K068,I.S. 068 ISAAC BILDERSEE,1/12/2012,823,73
18K068,I.S. 068 ISAAC BILDERSEE,1/13/2012,843,54
18K068,I.S. 068 ISAAC BILDERSEE,1/17/2012,849,49
18K068,I.S. 068 ISAAC BILDERSEE,1/18/2012,861,38
18K068,I.S. 068 ISAAC BILDERSEE,1/19/2012,851,48
18K068,I.S. 068 ISAAC BILDERSEE,1/20/2012,836,63
18K068,I.S. 068 ISAAC BILDERSEE,1/23/2012,845,55
18K068,I.S. 068 ISAAC BILDERSEE,1/24/2012,847,54
18K068,I.S. 068 ISAAC BILDERSEE,1/25/2012,853,50
18K068,I.S. 068 ISAAC BILDERSEE,1/26/2012,849,54
18K068,I.S. 068 ISAAC BILDERSEE,1/27/2012,843,60
18K068,I.S. 068 ISAAC BILDERSEE,1/30/2012,836,67
18K068,I.S. 068 ISAAC BILDERSEE,1/31/2012,852,51
18K114,P.S. 114 RYDER ELEMENTARY,1/3/2012,595,81
18K114,P.S. 114 RYDER ELEMENTARY,1/4/2012,610,68
18K114,P.S. 114 RYDER ELEMENTARY,1/5/2012,641,42
18K114,P.S. 114 RYDER ELEMENTARY,1/6/2012,624,59
18K114,P.S. 114 RYDER ELEMENTARY,1/9/2012,649,36
18K114,P.S. 114 RYDER ELEMENTARY,1/10/2012,652,35
18K114,P.S. 114 RYDER ELEMENTARY,1/11/2012,646,42
18K114,P.S. 114 RYDER ELEMENTARY,1/12/2012,614,74
18K114,P.S. 114 RYDER ELEMENTARY,1/13/2012,634,55
18K114,P.S. 114 RYDER ELEMENTARY,1/17/2012,655,33
18K114,P.S. 114 RYDER ELEMENTARY,1/18/2012,648,41
18K114,P.S. 114 RYDER ELEMENTARY,1/19/2012,655,37
18K114,P.S. 114 RYDER ELEMENTARY,1/20/2012,639,54
18K114,P.S. 114 RYDER ELEMENTARY,1/23/2012,652,42
18K114,P.S. 114 RYDER ELEMENTARY,1/24/2012,658,39
18K114,P.S. 114 RYDER ELEMENTARY,1/25/2012,664,34
18K114,P.S. 114 RYDER ELEMENTARY,1/26/2012,660,39
18K114,P.S. 114 RYDER ELEMENTARY,1/27/2012,630,69
18K114,P.S. 114 RYDER ELEMENTARY,1/30/2012,652,48
18K114,P.S. 114 RYDER ELEMENTARY,1/31/2012,669,31
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/3/2012,1190,66
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/4/2012,1186,71
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/5/2012,1211,43
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/6/2012,1193,61
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/9/2012,1202,49
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/10/2012,1207,44
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/11/2012,1218,34
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/12/2012,1188,67
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/13/2012,1174,81
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/17/2012,1205,49
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/18/2012,1228,27
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/19/2012,1227,28
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/20/2012,1206,49
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/23/2012,1198,57
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/24/2012,1214,41
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/25/2012,1211,43
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/26/2012,1206,48
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/27/2012,1144,57
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/30/2012,1175,80
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,1/31/2012,1202,53
18K135,P.S. 135 SHELDON A. BROOKNER,1/3/2012,705,71
18K135,P.S. 135 SHELDON A. BROOKNER,1/4/2012,722,56
18K135,P.S. 135 SHELDON A. BROOKNER,1/5/2012,745,32
18K135,P.S. 135 SHELDON A. BROOKNER,1/6/2012,748,29
18K135,P.S. 135 SHELDON A. BROOKNER,1/9/2012,745,31
18K135,P.S. 135 SHELDON A. BROOKNER,1/10/2012,747,29
18K135,P.S. 135 SHELDON A. BROOKNER,1/11/2012,760,16
18K135,P.S. 135 SHELDON A. BROOKNER,1/12/2012,721,56
18K135,P.S. 135 SHELDON A. BROOKNER,1/13/2012,735,42
18K135,P.S. 135 SHELDON A. BROOKNER,1/17/2012,751,25
18K135,P.S. 135 SHELDON A. BROOKNER,1/18/2012,754,22
18K135,P.S. 135 SHELDON A. BROOKNER,1/19/2012,750,26
18K135,P.S. 135 SHELDON A. BROOKNER,1/20/2012,743,34
18K135,P.S. 135 SHELDON A. BROOKNER,1/23/2012,744,34
18K135,P.S. 135 SHELDON A. BROOKNER,1/24/2012,746,32
18K135,P.S. 135 SHELDON A. BROOKNER,1/25/2012,747,33
18K135,P.S. 135 SHELDON A. BROOKNER,1/26/2012,759,23
18K135,P.S. 135 SHELDON A. BROOKNER,1/27/2012,709,37
18K135,P.S. 135 SHELDON A. BROOKNER,1/30/2012,761,21
18K135,P.S. 135 SHELDON A. BROOKNER,1/31/2012,756,26
18K208,P.S. 208 ELSA EBELING,1/3/2012,506,45
18K208,P.S. 208 ELSA EBELING,1/4/2012,516,36
18K208,P.S. 208 ELSA EBELING,1/5/2012,524,28
18K208,P.S. 208 ELSA EBELING,1/6/2012,520,32
18K208,P.S. 208 ELSA EBELING,1/9/2012,522,33
18K208,P.S. 208 ELSA EBELING,1/10/2012,531,24
18K208,P.S. 208 ELSA EBELING,1/11/2012,539,16
18K208,P.S. 208 ELSA EBELING,1/12/2012,517,38
18K208,P.S. 208 ELSA EBELING,1/13/2012,518,37
18K208,P.S. 208 ELSA EBELING,1/17/2012,531,24
18K208,P.S. 208 ELSA EBELING,1/18/2012,532,23
18K208,P.S. 208 ELSA EBELING,1/19/2012,533,22
18K208,P.S. 208 ELSA EBELING,1/20/2012,531,24
18K208,P.S. 208 ELSA EBELING,1/23/2012,529,26
18K208,P.S. 208 ELSA EBELING,1/24/2012,530,24
18K208,P.S. 208 ELSA EBELING,1/25/2012,530,24
18K208,P.S. 208 ELSA EBELING,1/26/2012,520,34
18K208,P.S. 208 ELSA EBELING,1/27/2012,514,24
18K208,P.S. 208 ELSA EBELING,1/30/2012,528,27
18K208,P.S. 208 ELSA EBELING,1/31/2012,536,20
18K211,I.S. 211 JOHN WILSON,1/3/2012,690,75
18K211,I.S. 211 JOHN WILSON,1/4/2012,715,50
18K211,I.S. 211 JOHN WILSON,1/5/2012,716,48
18K211,I.S. 211 JOHN WILSON,1/6/2012,712,52
18K211,I.S. 211 JOHN WILSON,1/9/2012,711,53
18K211,I.S. 211 JOHN WILSON,1/10/2012,725,40
18K211,I.S. 211 JOHN WILSON,1/11/2012,711,54
18K211,I.S. 211 JOHN WILSON,1/12/2012,695,70
18K211,I.S. 211 JOHN WILSON,1/13/2012,712,53
18K211,I.S. 211 JOHN WILSON,1/17/2012,727,38
18K211,I.S. 211 JOHN WILSON,1/18/2012,728,37
18K211,I.S. 211 JOHN WILSON,1/19/2012,729,36
18K211,I.S. 211 JOHN WILSON,1/20/2012,701,64
18K211,I.S. 211 JOHN WILSON,1/23/2012,708,59
18K211,I.S. 211 JOHN WILSON,1/24/2012,727,40
18K211,I.S. 211 JOHN WILSON,1/25/2012,743,27
18K211,I.S. 211 JOHN WILSON,1/26/2012,727,43
18K211,I.S. 211 JOHN WILSON,1/27/2012,716,54
18K211,I.S. 211 JOHN WILSON,1/30/2012,711,59
18K211,I.S. 211 JOHN WILSON,1/31/2012,724,48
